anzsco_code,anzsco_title,aioe_mean,aioe_sum,n_paths
312311,Electrical Engineering Draftsperson,0.04507170535714286,0.18028682142857144,4
312411,Electronic Engineering Draftsperson,0.04507170535714286,0.18028682142857144,4
312511,Mechanical Engineering Draftsperson,0.04507170535714286,0.18028682142857144,4
312914,Other Draftsperson,0.04507170535714286,0.18028682142857144,4
532111,Data Entry Operator,0.1723307,0.1723307,1
542111,Receptionist (General),0.17215566666666668,0.17215566666666668,1
221211,Company Secretary,0.161818875,0.161818875,1
221212,Corporate Treasurer,0.161818875,0.161818875,1
132211,Finance Manager,0.161818875,0.161818875,1
224411,Intelligence Officer,0.15417166666666668,0.15417166666666668,1
224412,Policy Analyst,0.15417166666666668,0.15417166666666668,1
224911,Electorate Officer,0.15417166666666668,0.15417166666666668,1
222213,Stockbroking Dealer,0.07697987777777777,0.15395975555555555,2
222211,Financial Market Dealer,0.07697987777777777,0.15395975555555555,2
222112,Finance Broker,0.07697987777777777,0.15395975555555555,2
133612,Procurement Manager,0.15075798333333332,0.15075798333333332,1
149413,Transport Company Manager,0.15075798333333332,0.15075798333333332,1
149412,Railway Station Manager,0.15075798333333332,0.15075798333333332,1
133311,Importer or Exporter,0.15075798333333332,0.15075798333333332,1
133611,Supply and Distribution Manager,0.15075798333333332,0.15075798333333332,1
149411,Fleet Manager,0.15075798333333332,0.15075798333333332,1
234113,Forester / Forest Scientist,0.04957540833333334,0.14872622500000002,3
234114,Agricultural Research Scientist,0.04957540833333334,0.14872622500000002,3
234111,Agricultural Consultant,0.04957540833333334,0.14872622500000002,3
552111,Bank Worker,0.07232675,0.1446535,2
451211,Driving Instructor,0.13746383333333334,0.13746383333333334,1
249214,Music Teacher (Private Tuition),0.13746383333333334,0.13746383333333334,1
134211,Medical Administrator / Medical Superintendent,0.13149919999999998,0.13149919999999998,1
134212,Nursing Clinical Director,0.13149919999999998,0.13149919999999998,1
134213,Primary Health Organisation Manager,0.13149919999999998,0.13149919999999998,1
133513,Production Manager (Mining),0.12999495714285714,0.12999495714285714,1
422111,Aboriginal and Torres Strait Islander Education Worker,0.12459505,0.12459505,1
422112,Integration Aide,0.12459505,0.12459505,1
422115,Preschool Aide,0.12459505,0.12459505,1
422116,Teachers' Aide,0.12459505,0.12459505,1
263112,Network Administrator,0.11873845,0.11873845,1
262113,Systems Administrator,0.11873845,0.11873845,1
133411,Manufacturer,0.11809906666666665,0.11809906666666665,1
232212,Surveyor,0.05850514999999999,0.11701029999999998,2
232213,Cartographer,0.05850514999999999,0.11701029999999998,2
232214,Other Spatial Scientist,0.05850514999999999,0.11701029999999998,2
225411,Sales Representative (Industrial Products),0.05719243888888889,0.11438487777777778,2
225412,Sales Representative (Medical and Pharmaceutical Products),0.05719243888888889,0.11438487777777778,2
225499,Technical Sales Representatives nec,0.05719243888888889,0.11438487777777778,2
263311,Telecommunications Engineer,0.114229475,0.114229475,1
263312,Telecommunications Network Engineer,0.114229475,0.114229475,1
232412,Illustrator,0.026654244374999997,0.10661697749999999,4
399213,Power Generation Plant Operator,0.026492750000000002,0.10597100000000001,4
133512,Production Manager (Manufacturing),0.05287908333333333,0.10575816666666665,2
251411,Optometrist,0.10016595,0.10016595,1
251412,Orthoptist,0.10016595,0.10016595,1
411412,Mothercraft Nurse,0.09286489999999999,0.09286489999999999,1
441311,Detective,0.042863816666666665,0.08572763333333333,2
411712,Disabilities Services Officer,0.0696745125,0.0696745125,1
411716,Youth Worker,0.0696745125,0.0696745125,1
423413,Refuge Worker,0.0696745125,0.0696745125,1
411713,Family Support Worker,0.0696745125,0.0696745125,1
411711,Community Worker,0.0696745125,0.0696745125,1
411715,Residential Care Officer,0.0696745125,0.0696745125,1
133111,Construction Project Manager,0.034540175,0.06908035,2
621211,ICT Sales Assistant,0.034375329999999996,0.06875065999999999,2
621311,Motor Vehicle or Caravan Salesperson,0.034375329999999996,0.06875065999999999,2
621411,Pharmacy Sales Assistant,0.034375329999999996,0.06875065999999999,2
621312,Motor Vehicle Parts Interpreter / Automotive Parts Salesperson,0.034375329999999996,0.06875065999999999,2
253321,Paediatrician,0.013162448437500002,0.06581224218750001,5
253313,Clinical Haematologist,0.013162448437500002,0.06581224218750001,5
253399,Specialist Physicians nec,0.013162448437500002,0.06581224218750001,5
253324,Thoracic Medicine Specialist,0.013162448437500002,0.06581224218750001,5
253211,Anaesthetist,0.013162448437500002,0.06581224218750001,5
253311,Specialist Physician (General Medicine),0.013162448437500002,0.06581224218750001,5
253312,Cardiologist,0.013162448437500002,0.06581224218750001,5
253316,Gastroenterologist,0.013162448437500002,0.06581224218750001,5
253314,Medical Oncologist,0.013162448437500002,0.06581224218750001,5
253315,Endocrinologist,0.013162448437500002,0.06581224218750001,5
253322,Renal Medicine Specialist,0.013162448437500002,0.06581224218750001,5
253317,Intensive Care Specialist,0.013162448437500002,0.06581224218750001,5
253318,Neurologist,0.013162448437500002,0.06581224218750001,5
253323,Rheumatologist,0.013162448437500002,0.06581224218750001,5
253411,Psychiatrist,0.013162448437500002,0.06581224218750001,5
253999,Medical Practitioners nec,0.013162448437500002,0.06581224218750001,5
253514,Orthopaedic Surgeon,0.013162448437500002,0.06581224218750001,5
253511,Surgeon (General),0.013162448437500002,0.06581224218750001,5
253516,Paediatric Surgeon,0.013162448437500002,0.06581224218750001,5
253914,Ophthalmologist,0.013162448437500002,0.06581224218750001,5
253913,Obstetrician and Gynaecologist,0.013162448437500002,0.06581224218750001,5
253912,Emergency Medicine Specialist,0.013162448437500002,0.06581224218750001,5
